toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.39.5.0,55260
toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools/2.4.0.0,55256
toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join/1.1.2-806.1,54829
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer/1.0.0,54573
echo_main_w1_handler1,54032
echo_main_w1_handler0,53918
echo_main_w2_handler0,53885
echo_main_w2_handler1,53830
CONVERTER_sam_to_bam,53356
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.0,52194
csv_to_tabular,51420
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.1,51270
bowtie_wrapper,50693
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat/0.1.0,50437
toolshed.g2.bx.psu.edu/repos/crs4/prokka/prokka/1.14.5+galaxy0,50170
tophat,49901
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/2.0.3+galaxy1,49546
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.1,49398
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.1,48872
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner/1.1.5,48755
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy3,48552
CONVERTER_fasta_to_tabular,48426
CONVERTER_interval_to_bedstrict_0,48063
toolshed.g2.bx.psu.edu/repos/bgruening/autodock_vina_prepare_box/prepare_box/2021.03.5+galaxy0,47675
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.2.1+galaxy0,47569
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops/1.1.0,47507
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,47494
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/1.3.4,46867
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.2,46831
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0+galaxy3,46332
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop/0.2.4+galaxy0,46072
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.64,46063
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.1.0.46-0,45994
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: sixpack90/5.0.0+galaxy2,45760
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length/1.2,45529
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.3.2.2,44179
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab/1.1.1,44169
toolshed.g2.bx.psu.edu/repos/bgruening/replace_column_by_key_value_file/replace_column_with_key_value_file/0.2,44138
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.0.0,44116
CONVERTER_vcf_to_vcf_bgzip_0,43849
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta/1.1.1,43335
toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar/0.2,43281
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter/1.0.1,42702
toolshed.g2.bx.psu.edu/repos/galaxyp/filter_by_fasta_ids/filter_by_fasta_ids/2.3,42307
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2/1.1.2,41929
cufflinks,41804
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/2.10.1+galaxy2,41587
toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6,41551
echo_main_w2_handler2,41499
toolshed.g2.bx.psu.edu/repos/devteam/vcffilter/vcffilter2/0.0.3,41171
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.12.1,41087
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta/1.0.0,41008
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.8.1.3,40977
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.3,40834
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length/1.1,40498
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/1.4.6.p5,40404
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/3.1.2.0.0,40091
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/3.5.1.0.0,39992
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.1.0,39966
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.29.2,39859
toolshed.g2.bx.psu.edu/repos/devteam/cuffdiff/cuffdiff/2.2.1.3,39753
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/2.0.1+galaxy1,39475
fasta2tab,39425
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.29.0,39110
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call/2.1.5+galaxy1,38832
echo_main_w1_handler2,38676
peakcalling_macs,38672
toolshed.g2.bx.psu.edu/repos/devteam/sam_bitwise_flag_filter/sam_bw_filter/1.0.0,38220
sam_bw_filter,37768
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/2.5.0.0,37757
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.489+galaxy0,37748
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy3,37361
gops_merge_1,37142
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.10b+galaxy4,37084
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/1.16.5,37027
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.11a+galaxy0,37014
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot/0.0.5,36963
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.2,36765
toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/0.0.6,36743
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/0.4,36604
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment/2.6.4.1,36597
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.32.3,36400
tabular_to_csv,36355
toolshed.g2.bx.psu.edu/repos/galaxyp/fasta_merge_files_and_filter_unique_sequences/fasta_merge_files_and_filter_unique_sequences/1.2.0,36250
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.5.1.0.0,36185
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.39.5.0,35765
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/3.4+galaxy0,35553
__EXPORT_HISTORY__,35466
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1/2.0,34974
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy0,34676
fastq_stats,34428
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.1,34375
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.4+galaxy0,34253
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.8+galaxy0,34219
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_multijoin_tool/1.1.1,33908
gops_basecoverage_1,33860
qual_stats_boxplot,33826
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool/1.1.2,33792
toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0,33746
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat/2.0.3,33622
toolshed.g2.bx.psu.edu/repos/devteam/tophat2/tophat2/0.6,33583
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.4.8.0,33434
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta/1.0.2,33287
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter/1.0.0,33279
toolshed.g2.bx.psu.edu/repos/iuc/dada2_filterandtrim/dada2_filterAndTrim/1.20+galaxy0,33100
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/0.4.1,32989
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2/3.0.1,32946
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,32866
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.9.1.3,32859
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.7.15.1,32808
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate/1.1.0,32593
toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup/1.1.2,32423
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.3.6+galaxy0,32400
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.0.5.2,32395
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_bedgraph/0.1.0,32350
toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan/0.1,32052
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.30.0+galaxy1,31733
toolshed.g2.bx.psu.edu/repos/devteam/fastx_reverse_complement/cshl_fastx_reverse_complement/1.0.0,31685
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.8+galaxy0,31374
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2/1.3.3,31099
sam_pileup,31002
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.2+galaxy0,30899
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/3.5.1.0.1,30759
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.10.9+galaxy0,30728
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.7+galaxy1,30593
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool/1.1.1,30464
toolshed.g2.bx.psu.edu/repos/devteam/bam_to_sam/bam_to_sam/2.0.1,30402
toolshed.g2.bx.psu.edu/repos/pcingola/snpeff/snpEff/1.0,30373
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.7+galaxy2,30230
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.17+galaxy2,30123
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/0.1,30104
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.1,29973
toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller/0.0.4,29951
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/2.18.2.1,29680
toolshed.g2.bx.psu.edu/repos/devteam/variant_select/gatk_variant_select/0.0.2,29612
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.5.2b-0,29595
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_quant/kallisto_quant/0.46.2+galaxy0,29448
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/2.5.0.0,29428
random_lines1,29146
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa_mem/0.1,29036
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile/3.3.2.0.0,28992
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a,28819
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.2.3,28766
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.1.2.0.0,28648
CONVERTER_bed_to_bgzip_0,28386
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool/1.1.0,28363
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster/1.39.5.0,28270
gops_coverage_1,28247
toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker/1.18.0+galaxy1,27995
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.5b,27939
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.3,27893
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs/1.39.5.0,27632
CONVERTER_fastqgz_to_fastq,27477
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.2,27465
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.5,27400
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image/0.8.1+galaxy3,27371
pileup_parser,27358
toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.36.6,27301
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/2.1,27056
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/1.1.3,26960
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/3.7+galaxy0,26893
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus/1.10+galaxy1,26865
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/3.5.4+galaxy0,26701
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.6.1galaxy1,26673
histogram_rpy,26584
genomespace_exporter,26541
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_shufflebed/2.24.0,26462
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column/1.1.3,26181
