tool_name,count
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool,9799
sra_source,9775
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats,9759
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer_by_quality/fastq_quality_trimmer,9745
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort,9561
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage,9486
Extract genomic DNA 1,9477
CONVERTER_bed_to_fli_0,9268
toolshed.g2.bx.psu.edu/repos/devteam/macs/peakcalling_macs,9116
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1,8955
CONVERTER_sam_to_bam,8654
Convert characters1,8631
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats,8607
CONVERTER_bam_to_coodinate_sorted_bam,8603
CONVERTER_bed_to_tabix_0,8379
CONVERTER_vcf_bgzip_to_tabix_0,8309
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_head_tool,8148
Remove beginning1,8067
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed,7918
CONVERTER_vcf_to_vcf_bgzip_0,7836
gops_join_1,7509
toolshed.g2.bx.psu.edu/repos/devteam/table_annovar/table_annovar,7456
toolshed.g2.bx.psu.edu/repos/iuc/edger/edger,7424
toolshed.g2.bx.psu.edu/repos/devteam/fastx_trimmer/cshl_fastx_trimmer,7236
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler,7181
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter,7105
Summary_Statistics1,7055
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup,7046
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MergeSamFiles,6759
toolshed.g2.bx.psu.edu/repos/devteam/fastx_quality_statistics/cshl_fastx_quality_statistics,6748
CONVERTER_gff_to_interval_index_0,6737
Count1,6725
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups,6679
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2,6644
CONVERTER_gff_to_bed_0,6640
csv_to_tabular,6583
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat,6412
toolshed.g2.bx.psu.edu/repos/devteam/fastq_trimmer/fastq_trimmer,6273
toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids,6163
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/sam_dump,6058
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw,5934
CONVERTER_fasta_to_fai,5928
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse,5872
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fasta/tab2fasta,5840
wig_to_bigWig,5814
fastqc,5795
qual_stats_boxplot,5765
CONVERTER_gff_to_fli_0,5764
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta,5731
toolshed.g2.bx.psu.edu/repos/devteam/sam_pileup/sam_pileup,5731
addValue,5713
toolshed.g2.bx.psu.edu/repos/devteam/bamtools/bamtools,5669
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart,5624
toolshed.g2.bx.psu.edu/repos/devteam/varscan_version_2/varscan,5621
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab,5606
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_boxplot/cshl_fastq_quality_boxplot,5526
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix,5452
fastq_stats,5449
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view,5446
tabular_to_csv,5421
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_download,5404
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot,5392
CONVERTER_fasta_to_len,5260
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SortSam,5227
tophat,5207
sam_to_bam,5162
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate,5141
CONVERTER_len_to_linecount,5130
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed,5113
gops_intersect_1,5095
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft,5038
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie_merge,5026
toolshed.g2.bx.psu.edu/repos/iuc/charts/charts,5021
CONVERTER_interval_to_bed6_0,5016
toolshed.g2.bx.psu.edu/repos/iuc/collection_column_join/collection_column_join,4928
CONVERTER_bed_to_gff_0,4924
toolshed.g2.bx.psu.edu/repos/iuc/limma_voom/limma_voom,4895
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs,4833
toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs,4780
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper,4718
toolshed.g2.bx.psu.edu/repos/devteam/fastx_clipper/cshl_fastx_clipper,4702
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_joiner/fastq_paired_end_joiner,4652
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs,4645
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap,4588
toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs,4578
toolshed.g2.bx.psu.edu/repos/devteam/sam_merge/sam_merge2,4576
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon,4566
toolshed.g2.bx.psu.edu/repos/iuc/fastqe/fastqe,4527
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1,4520
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs,4467
CONVERTER_Bam_Bai_0,4459
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download,4444
toolshed.g2.bx.psu.edu/repos/iuc/kraken2/kraken2,4385
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs,4263
gff2bed1,4225
toolshed.g2.bx.psu.edu/repos/blankenberg/naive_variant_caller/naive_variant_caller,4220
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth,4197
toolshed.g2.bx.psu.edu/repos/devteam/get_flanks/get_flanks1,4126
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops,4118
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bam_summary/deeptools_multi_bam_summary,4097
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call,4043
cufflinks,4013
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_easyjoin_tool,3988
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column,3982
toolshed.g2.bx.psu.edu/repos/nml/collapse_collections/collapse_dataset,3967
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_infer_experiment,3937
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line,3903
toolshed.g2.bx.psu.edu/repos/devteam/cuffcompare/cuffcompare,3899
liftOver1,3889
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_correlation/deeptools_plot_correlation,3871
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CleanSam,3868
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2,3834
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill,3827
toolshed.g2.bx.psu.edu/repos/devteam/histogram/histogram_rpy,3773
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer,3755
bowtie_wrapper,3661
bed2gff1,3640
CONVERTER_interval_to_bed12_0,3614
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken,3606
CONVERTER_fasta_to_2bit,3585
wc_gnu,3573
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats,3535
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_mpileup/bcftools_mpileup,3534
toolshed.g2.bx.psu.edu/repos/devteam/sam_bitwise_flag_filter/sam_bw_filter,3532
__FLATTEN__,3527
toolshed.g2.bx.psu.edu/repos/iuc/mothur_pre_cluster/mothur_pre_cluster,3524
toolshed.g2.bx.psu.edu/repos/iuc/mothur_filter_seqs/mothur_filter_seqs,3476
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_seqs/mothur_classify_seqs,3475
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_compare/deeptools_bam_compare,3428
CONVERTER_uncompressed_to_gz,3412
toolshed.g2.bx.psu.edu/repos/devteam/gffread/gffread,3405
Add_a_column1,3400
CONVERTER_bed_to_genetrack_0,3378
CONVERTER_interval_to_bgzip_0,3378
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco,3357
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed,3338
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image,3301
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sorted_uniq,3292
toolshed.g2.bx.psu.edu/repos/devteam/fasta_compute_length/fasta_compute_length,3285
CONVERTER_ref_to_seq_taxomony,3271
gene2exon1,3266
toolshed.g2.bx.psu.edu/repos/iuc/trinity/trinity,3264
cshl_fastq_quality_boxplot,3228
toolshed.g2.bx.psu.edu/repos/devteam/xy_plot/XY_Plot_1,3197
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool,3188
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot,3185
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg,3180
toolshed.g2.bx.psu.edu/repos/iuc/goseq/goseq,3171
mergeCols1,3155
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_call/bcftools_call,3120
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy,3102
gops_subtract_1,3099
toolshed.g2.bx.psu.edu/repos/iuc/gtftobed12/gtftobed12,3018
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_extractFields,2988
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_tail_tool,2967
trimmer,2924
histogram_rpy,2916
toolshed.g2.bx.psu.edu/repos/iuc/mothur_cluster_split/mothur_cluster_split,2913
cshl_fastx_quality_statistics,2902
CONVERTER_bed_to_summary_tree_0,2889
fasta2tab,2888
toolshed.g2.bx.psu.edu/repos/iuc/mothur_chimera_vsearch/mothur_chimera_vsearch,2884
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_shared/mothur_make_shared,2874
toolshed.g2.bx.psu.edu/repos/devteam/weblogo3/rgweblogo3,2869
toolshed.g2.bx.psu.edu/repos/iuc/mothur_classify_otu/mothur_classify_otu,2850
toolshed.g2.bx.psu.edu/repos/devteam/pileup_parser/pileup_parser,2842
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_databases,2822
peakcalling_macs,2822
CONVERTER_sam_to_bigwig_0,2820
CONVERTER_bedgraph_to_bigwig,2811
sam_bw_filter,2808
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_seqs/mothur_remove_seqs,2798
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed,2774
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_multijoin_tool,2762
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc,2757
toolshed.g2.bx.psu.edu/repos/devteam/fastx_nucleotides_distribution/cshl_fastx_nucleotides_distribution,2742
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_fingerprint/deeptools_plot_fingerprint,2741
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb,2721
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length,2693
tab2fasta,2689
Paste1,2656
toolshed.g2.bx.psu.edu/repos/nate/trinity_psc/trinity_psc,2632
CONVERTER_bam_to_summary_tree_0,2609
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2,2604
fastq_to_fasta_python,2604
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_splitter/fastq_paired_end_splitter,2589
toolshed.g2.bx.psu.edu/repos/devteam/megablast_wrapper/megablast_wrapper,2581
toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper,2579
toolshed.g2.bx.psu.edu/repos/iuc/meme_meme/meme_meme,2578
toolshed.g2.bx.psu.edu/repos/rnateam/chipseeker/chipseeker,2577
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2,2573
toolshed.g2.bx.psu.edu/repos/iuc/mothur_taxonomy_to_krona/mothur_taxonomy_to_krona,2573
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_genomecoveragebed_bedgraph,2559
CONVERTER_interval_to_tabix_0,2551
sam_pileup,2524
toolshed.g2.bx.psu.edu/repos/devteam/vcfcombine/vcfcombine,2503
fastq_trimmer,2501
toolshed.g2.bx.psu.edu/repos/nick/allele_counts/allele_counts_1,2478
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/bamleftalign,2474
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_lineage/mothur_remove_lineage,2472
toolshed.g2.bx.psu.edu/repos/iuc/gffcompare/gffcompare,2459
CONVERTER_vcf_to_bgzip_0,2442
get_flanks1,2427
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpSift_filter,2421
toolshed.g2.bx.psu.edu/repos/devteam/vcf2tsv/vcf2tsv,2410
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye,2381
hgv_david,2378
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_deinterlacer/fastq_paired_end_deinterlacer,2360
fasta_compute_length,2352
cuffdiff,2336
CONVERTER_fastqgz_to_fastq,2326
ChangeCase,2321
toolshed.g2.bx.psu.edu/repos/iuc/kallisto_quant/kallisto_quant,2319
toolshed.g2.bx.psu.edu/repos/iuc/extract_genomic_dna/Extract genomic DNA 1,2291
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_sortbed,2260
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser,2239
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1,2228
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace,2189
__IMPORT_HISTORY__,2182
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report,2160
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_groups/mothur_count_groups,2143
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fastx/samtools_fastx,2142
toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus,2127
toolshed.g2.bx.psu.edu/repos/devteam/fastx_barcode_splitter/cshl_fastx_barcode_splitter,2120
gops_merge_1,2112
fastq_filter,2091
toolshed.g2.bx.psu.edu/repos/devteam/ucsc_custom_track/build_ucsc_custom_track_1,2089
toolshed.g2.bx.psu.edu/repos/simon-gladman/velvetoptimiser/velvetoptimiser,2082
toolshed.g2.bx.psu.edu/repos/devteam/picard/rgPicardMarkDups,2076
toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax,2075
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_profile/deeptools_plot_profile,2074
toolshed.g2.bx.psu.edu/repos/mvdbeek/concatenate_multiple_datasets/cat_multiple,2074
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: transeq101,2058
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_mergebed,2051
biomart,2050
toolshed.g2.bx.psu.edu/repos/iuc/mothur_sub_sample/mothur_sub_sample,2049
toolshed.g2.bx.psu.edu/repos/iuc/fasttree/fasttree,2049
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_SamToFastq,2047
toolshed.g2.bx.psu.edu/repos/devteam/cummerbund/cummeRbund,2043
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_FastqToSam,2031
toolshed.g2.bx.psu.edu/repos/devteam/subtract_query/subtract_query1,2027
toolshed.g2.bx.psu.edu/repos/devteam/tophat/tophat,2020
toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge,2013
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool,2010
toolshed.g2.bx.psu.edu/repos/iuc/varscan_mpileup/varscan_mpileup,2008
toolshed.g2.bx.psu.edu/repos/iuc/megahit/megahit,2007
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_pca/deeptools_plot_pca,1995
toolshed.g2.bx.psu.edu/repos/peterjc/venn_list/venn_list,1990
build_ucsc_custom_track_1,1981
CONVERTER_interval_to_bigwig_0,1980
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper,1976
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree,1976
toolshed.g2.bx.psu.edu/repos/devteam/fastq_combiner/fastq_combiner,1963
bwa_wrapper,1944
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CollectInsertSizeMetrics,1930
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect,1926
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_NormalizeFasta,1923
toolshed.g2.bx.psu.edu/repos/iuc/abricate/abricate,1907
toolshed.g2.bx.psu.edu/repos/devteam/vcfallelicprimitives/vcfallelicprimitives,1902
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_datasets/datasets_download_genome,1897
toolshed.g2.bx.psu.edu/repos/iuc/mothur_rarefaction_single/mothur_rarefaction_single,1885
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_multi_bigwig_summary/deeptools_multi_bigwig_summary,1884
toolshed.g2.bx.psu.edu/repos/bgruening/diffbind/diffbind,1878
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff_build_gb,1861
CONVERTER_vcf_to_tabix_0,1857
genomespace_exporter,1849
cuffcompare,1848
Show tail1,1836
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1,1836
toolshed.g2.bx.psu.edu/repos/iuc/collection_element_identifiers/collection_element_identifiers,1829
toolshed.g2.bx.psu.edu/repos/iuc/porechop/porechop,1822
toolshed.g2.bx.psu.edu/repos/devteam/fastx_artifacts_filter/cshl_fastx_artifacts_filter,1787
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_predictd,1775
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bigwig_compare/deeptools_bigwig_compare,1773
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_coveragebed,1771
toolshed.g2.bx.psu.edu/repos/guerler/charts/charts,1763
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_plugin_counts/bcftools_plugin_counts,1762
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_multiintersectbed,1762
interactive_tool_rstudio,1756
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_CASM,1748
toolshed.g2.bx.psu.edu/repos/devteam/tabular_to_fastq/tabular_to_fastq,1748
toolshed.g2.bx.psu.edu/repos/devteam/fastq_manipulation/fastq_manipulation,1732
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_read_distribution,1728
toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_bamtobed,1725
toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display,1713
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: geecee41,1707
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_coverage/deeptools_plot_coverage,1704
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_bam_stat,1703
toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator,1700
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap/ggplot2_heatmap,1687
pileup_parser,1685
toolshed.g2.bx.psu.edu/repos/iuc/roary/roary,1669
gops_concat_1,1661
samtools_flagstat,1658
__TAG_FROM_FILE__,1654
bam_to_sam,1653
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_ARRG,1649
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicatesWithMateCigar,1639
toolshed.g2.bx.psu.edu/repos/iuc/pear/iuc_pear,1620
toolshed.g2.bx.psu.edu/repos/iuc/snpeff_sars_cov_2/snpeff_sars_cov_2,1617
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_viterbi/lofreq_viterbi,1608
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_norm/bcftools_norm,1605
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_single/mothur_summary_single,1602
random_lines1,1584
fastq_quality_trimmer,1573
toolshed.g2.bx.psu.edu/repos/iuc/gatk4_mutect2/gatk4_mutect2,1554
toolshed.g2.bx.psu.edu/repos/lparsons/fastq_join/fastq_join,1552
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastx_wrapper,1550
toolshed.g2.bx.psu.edu/repos/iuc/dexseq/dexseq_count,1549
megablast_wrapper,1548
toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_shared/mothur_dist_shared,1545
toolshed.g2.bx.psu.edu/repos/iuc/mothur_remove_groups/mothur_remove_groups,1534
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bedtobam,1530
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute,1520
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual,1514
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool,1504
CONVERTER_gff_to_summary_tree_0,1502
toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner,1497
toolshed.g2.bx.psu.edu/repos/nilesh/rseqc/rseqc_geneBody_coverage,1495
toolshed.g2.bx.psu.edu/repos/iuc/mothur_merge_files/mothur_merge_files,1490
solid_qual_boxplot,1488
__EXTRACT_DATASET__,1472
toolshed.g2.bx.psu.edu/repos/bgruening/fastq_info/fastq_info,1471
toolshed.g2.bx.psu.edu/repos/iuc/samtools_depth/samtools_depth,1466
toolshed.g2.bx.psu.edu/repos/gregory-minevich/bcftools_view/bcftools_view,1465
toolshed.g2.bx.psu.edu/repos/iuc/maker/maker,1459
Extract_features1,1458
genomespace_importer,1456
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom,1450
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_converter/cshl_fastq_quality_converter,1442
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular,1440
CONVERTER_wig_to_bigwig,1435
toolshed.g2.bx.psu.edu/repos/nml/metaspades/metaspades,1431
toolshed.g2.bx.psu.edu/repos/iuc/mothur_dist_seqs/mothur_dist_seqs,1429
toolshed.g2.bx.psu.edu/repos/iuc/mothur_venn/mothur_venn,1426
toolshed.g2.bx.psu.edu/repos/iuc/snpsift/snpsift_vartype,1425
toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim,1423
