toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call/2.1.5+galaxy0,14122
toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy3,13938
toolshed.g2.bx.psu.edu/repos/nml/spades/spades/3.15.4+galaxy1,13634
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_indelqual/lofreq_indelqual/2.1.5+galaxy0,13539
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/2.10.1+galaxy2,13403
toolshed.g2.bx.psu.edu/repos/devteam/fastqtofasta/fastq_to_fasta_python/1.1.5,12874
toolshed.g2.bx.psu.edu/repos/bgruening/trim_galore/trim_galore/0.6.7+galaxy0,12722
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/2.0.3+galaxy1,12040
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/2.0.3+galaxy2,11914
toolshed.g2.bx.psu.edu/repos/iuc/compress_file/compress_file/0.1.0,11754
Cut1,11418
toolshed.g2.bx.psu.edu/repos/devteam/subtract/gops_subtract_1/1.0.0,11105
toolshed.g2.bx.psu.edu/repos/galaxy-australia/alphafold2/alphafold/2.1.2+galaxy4,11090
toolshed.g2.bx.psu.edu/repos/devteam/bowtie_wrappers/bowtie_wrapper/1.2.0,11056
toolshed.g2.bx.psu.edu/repos/devteam/merge/gops_merge_1/1.0.0,10610
toolshed.g2.bx.psu.edu/repos/devteam/concat/gops_concat_1/1.0.1,10413
toolshed.g2.bx.psu.edu/repos/iuc/seqtk/seqtk_subseq/1.3.1,10247
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.29.2,10217
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus/1.15.1+galaxy2,10157
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,9893
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2/2.2.1+galaxy0,9587
toolshed.g2.bx.psu.edu/repos/devteam/fastqc/fastqc/0.72+galaxy1,9503
toolshed.g2.bx.psu.edu/repos/iuc/unicycler/unicycler/0.5.0+galaxy1,9438
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.1,9256
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.6+galaxy1,9134
toolshed.g2.bx.psu.edu/repos/bgruening/interproscan/interproscan/5.59-91.0+galaxy3,8827
toolshed.g2.bx.psu.edu/repos/devteam/freebayes/freebayes/1.3.6+galaxy0,8526
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velveth/1.2.10.3,8515
toolshed.g2.bx.psu.edu/repos/iuc/jbrowse/jbrowse/1.16.11+galaxy1,8486
toolshed.g2.bx.psu.edu/repos/nml/quasitools/consensus/0.7.0+galaxy1,8253
toolshed.g2.bx.psu.edu/repos/iuc/filtlong/filtlong/0.2.1+galaxy0,8169
toolshed.g2.bx.psu.edu/repos/csbl/repeatmodeler/repeatmodeler/2.0.4+galaxy1,8144
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco/5.5.0+galaxy0,8116
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/2.10.1+galaxy0,7878
toolshed.g2.bx.psu.edu/repos/iuc/mitos2/mitos2/2.1.3+galaxy0,7839
toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2,7692
toolshed.g2.bx.psu.edu/repos/iuc/featurecounts/featurecounts/2.0.1+galaxy2,7588
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.4+galaxy0,7474
toolshed.g2.bx.psu.edu/repos/iuc/fasta_stats/fasta-stats/2.0,7302
toolshed.g2.bx.psu.edu/repos/devteam/velvet/velvetg/1.2.10.2,7213
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastn_wrapper/2.14.1+galaxy2,7116
toolshed.g2.bx.psu.edu/repos/nml/mob_suite/mob_typer/3.0.3+galaxy0,7115
toolshed.g2.bx.psu.edu/repos/galaxyp/filter_by_fasta_ids/filter_by_fasta_ids/2.3,6975
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco/5.4.6+galaxy0,6975
CONVERTER_fastq_to_fqtoc0,6870
toolshed.g2.bx.psu.edu/repos/iuc/mothur_summary_seqs/mothur_summary_seqs/1.39.5.0,6832
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cat/0.1.1,6799
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image/2022.09+galaxy4,6421
toolshed.g2.bx.psu.edu/repos/devteam/fastq_groomer/fastq_groomer/1.1.5,6411
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill/1.1.0+galaxy1,6326
toolshed.g2.bx.psu.edu/repos/devteam/kraken_report/kraken-report/1.3.1,6239
toolshed.g2.bx.psu.edu/repos/iuc/mothur_taxonomy_to_krona/mothur_taxonomy_to_krona/1.0,6230
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_intersectbed/2.30.0+galaxy1,6211
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.10b+galaxy3,6208
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.508+galaxy0,6039
toolshed.g2.bx.psu.edu/repos/bgruening/antismash/antismash/6.1.1+galaxy1,5983
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_dedup/umi_tools_dedup/1.1.2+galaxy2,5849
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.3,5846
toolshed.g2.bx.psu.edu/repos/iuc/bakta/bakta/1.5.0+galaxy0,5800
toolshed.g2.bx.psu.edu/repos/iuc/bwa_mem2/bwa_mem2/2.2.1+galaxy1,5788
CONVERTER_bam_to_coodinate_sorted_bam,5700
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/2.11.0+galaxy0,5533
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.4,5522
__BUILD_LIST__,5513
toolshed.g2.bx.psu.edu/repos/devteam/lastz/lastz_wrapper_2/1.04.15+galaxy0,5474
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/0.9.1+galaxy1,5470
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,5454
toolshed.g2.bx.psu.edu/repos/devteam/kraken_translate/kraken-translate/1.3.1,5424
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot/1.41.0+galaxy0,5376
toolshed.g2.bx.psu.edu/repos/iuc/fastp/fastp/0.23.4+galaxy0,5294
toolshed.g2.bx.psu.edu/repos/iuc/newick_utils/newick_display/1.6+galaxy1,5254
fgenesh_get_mrnas_gc,5126
toolshed.g2.bx.psu.edu/repos/crs4/taxonomy_krona_chart/taxonomy_krona_chart/2.7.1+galaxy0,5113
Grouping1,5099
toolshed.g2.bx.psu.edu/repos/iuc/mlst/mlst/2.22.0,5065
toolshed.g2.bx.psu.edu/repos/iuc/ngsutils_bam_filter/ngsutils_bam_filter/0.5.9,5005
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.26+galaxy0,4962
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.1.7+galaxy1,4944
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.24+galaxy0,4832
toolshed.g2.bx.psu.edu/repos/iuc/snpeff/snpEff/4.3+T.galaxy2,4785
join1,4768
toolshed.g2.bx.psu.edu/repos/iuc/stringtie/stringtie/2.2.1+galaxy1,4768
Remove beginning1,4706
toolshed.g2.bx.psu.edu/repos/iuc/tbprofiler/tb_profiler_profile/4.4.1+galaxy0,4691
toolshed.g2.bx.psu.edu/repos/iuc/metaphlan2/metaphlan2/2.6.0.1,4664
toolshed.g2.bx.psu.edu/repos/bgruening/flye/flye/2.9.1+galaxy0,4652
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_line/1.1.2,4609
toolshed.g2.bx.psu.edu/repos/mvdbeek/concatenate_multiple_datasets/cat_multiple/0.2,4559
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,4550
toolshed.g2.bx.psu.edu/repos/iuc/fasttree/fasttree/2.1.10+galaxy1,4528
toolshed.g2.bx.psu.edu/repos/bgruening/augustus/augustus/3.4.0+galaxy1,4452
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.15.1+galaxy0,4452
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.8+galaxy0,4411
toolshed.g2.bx.psu.edu/repos/iuc/iqtree/iqtree/2.1.2+galaxy2,4376
toolshed.g2.bx.psu.edu/repos/iuc/mothur_screen_seqs/mothur_screen_seqs/1.39.5.1,4200
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_MarkDuplicates/2.18.2.4,4180
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy0,4056
toolshed.g2.bx.psu.edu/repos/devteam/clustalw/clustalw/2.1+galaxy1,4046
toolshed.g2.bx.psu.edu/repos/devteam/samtools_rmdup/samtools_rmdup/2.0.1,4010
toolshed.g2.bx.psu.edu/repos/devteam/intersect/gops_intersect_1/1.0.0,4006
toolshed.g2.bx.psu.edu/repos/iuc/volcanoplot/volcanoplot/0.0.5,4004
toolshed.g2.bx.psu.edu/repos/iuc/mothur_unique_seqs/mothur_unique_seqs/1.39.5.0,4002
toolshed.g2.bx.psu.edu/repos/devteam/samtools_sort/samtools_sort/2.0.5,3996
csv_to_tabular,3979
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb/2.10.1+galaxy2,3972
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.4,3953
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.13+galaxy2,3895
toolshed.g2.bx.psu.edu/repos/iuc/hisat2/hisat2/2.2.1+galaxy0,3844
toolshed.g2.bx.psu.edu/repos/devteam/kraken/kraken/1.3.1,3803
toolshed.g2.bx.psu.edu/repos/iuc/mothur_heatmap_sim/mothur_heatmap_sim/1.39.5.0,3759
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.5+galaxy1,3675
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_mpileup/bcftools_mpileup/1.10,3651
toolshed.g2.bx.psu.edu/repos/devteam/emboss_5/EMBOSS: getorf42/5.0.0.1,3635
__EXTRACT_DATASET__,3590
toolshed.g2.bx.psu.edu/repos/iuc/shovill/shovill/1.1.0+galaxy2,3572
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.2,3571
toolshed.g2.bx.psu.edu/repos/iuc/mothur_tree_shared/mothur_tree_shared/1.39.5.0,3556
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.5.3+galaxy0,3540
toolshed.g2.bx.psu.edu/repos/devteam/samtools_idxstats/samtools_idxstats/2.0.4,3528
toolshed.g2.bx.psu.edu/repos/devteam/bwa/bwa/0.7.17.5,3518
toolshed.g2.bx.psu.edu/repos/galaxyp/fasta_merge_files_and_filter_unique_sequences/fasta_merge_files_and_filter_unique_sequences/1.2.0,3490
toolshed.g2.bx.psu.edu/repos/iuc/quast/quast/5.2.0+galaxy0,3478
toolshed.g2.bx.psu.edu/repos/artbio/cap3/cap3/2.0.0,3471
toolshed.g2.bx.psu.edu/repos/iuc/umi_tools_extract/umi_tools_extract/1.1.2+galaxy2,3465
toolshed.g2.bx.psu.edu/repos/iuc/deseq2/deseq2/2.11.40.7+galaxy2,3463
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sed_tool/1.1.1,3414
toolshed.g2.bx.psu.edu/repos/iuc/integron_finder/integron_finder/2.0.2+galaxy1,3353
toolshed.g2.bx.psu.edu/repos/devteam/fastq_paired_end_interlacer/fastq_paired_end_interlacer/1.2.0.1+galaxy0,3350
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.5.1.0.0,3306
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/3.5.1.0.1,3279
toolshed.g2.bx.psu.edu/repos/devteam/fasta_compute_length/fasta_compute_length/1.0.3,3268
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_call/bcftools_call/1.10,3260
toolshed.g2.bx.psu.edu/repos/iuc/megahit/megahit/1.2.9+galaxy0,3250
toolshed.g2.bx.psu.edu/repos/iuc/barrnap/barrnap/1.2.2,3248
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_grep_tool/1.1.1,3220
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/3.0.3+galaxy0,3217
toolshed.g2.bx.psu.edu/repos/iuc/limma_voom/limma_voom/3.50.1+galaxy0,3204
wig_to_bigWig,3185
toolshed.g2.bx.psu.edu/repos/iuc/busco/busco/5.3.2+galaxy0,3168
toolshed.g2.bx.psu.edu/repos/devteam/fastx_collapser/cshl_fastx_collapser/1.0.1+galaxy2,3167
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_find_and_replace/1.1.3,3124
toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/3.5+galaxy1,3122
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_maskfastabed/2.30.0,3119
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper/2.10.1+galaxy0,3117
toolshed.g2.bx.psu.edu/repos/iuc/macs2/macs2_callpeak/2.2.7.1+galaxy0,3107
toolshed.g2.bx.psu.edu/repos/iuc/circos/circos/0.69.8+galaxy8,3106
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb/2.10.1+galaxy0,3090
toolshed.g2.bx.psu.edu/repos/iuc/table_compute/table_compute/1.2.4+galaxy0,3088
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_cut_tool/1.1.0,3080
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fasterq_dump/2.11.0+galaxy1,3075
toolshed.g2.bx.psu.edu/repos/iuc/raven/raven/1.8.0+galaxy0,3028
toolshed.g2.bx.psu.edu/repos/devteam/fastq_stats/fastq_stats/1.1.5,3021
toolshed.g2.bx.psu.edu/repos/iuc/humann2/humann2/0.11.1.3,3015
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_bamtobed/2.30.0+galaxy2,3005
sort1,2998
toolshed.g2.bx.psu.edu/repos/iuc/bcftools_consensus/bcftools_consensus/1.10+galaxy1,2979
toolshed.g2.bx.psu.edu/repos/devteam/fasta_clipping_histogram/cshl_fasta_clipping_histogram/1.0.1,2976
toolshed.g2.bx.psu.edu/repos/iuc/plasflow/PlasFlow/1.1.0+galaxy0,2974
toolshed.g2.bx.psu.edu/repos/iuc/nanoplot/nanoplot/1.36.2+galaxy1,2955
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper/2.10.1+galaxy2,2940
toolshed.g2.bx.psu.edu/repos/iuc/meryl/meryl/1.3+galaxy6,2932
toolshed.g2.bx.psu.edu/repos/iuc/rnaspades/rnaspades/3.15.4+galaxy0,2879
toolshed.g2.bx.psu.edu/repos/devteam/column_maker/Add_a_column1/1.6,2858
toolshed.g2.bx.psu.edu/repos/devteam/samtool_filter2/samtool_filter2/1.8+galaxy1,2858
toolshed.g2.bx.psu.edu/repos/iuc/isescan/isescan/1.7.2.3+galaxy0,2854
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper/2.14.1+galaxy2,2833
toolshed.g2.bx.psu.edu/repos/devteam/sam_to_bam/sam_to_bam/2.1.1,2831
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastdbcmd_wrapper/2.10.1+galaxy0,2799
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.11a+galaxy0,2796
toolshed.g2.bx.psu.edu/repos/iuc/humann2_renorm_table/humann2_renorm_table/0.11.1.1,2791
toolshed.g2.bx.psu.edu/repos/iuc/mothur_count_seqs/mothur_count_seqs/1.39.5.0,2727
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_contigs/mothur_make_contigs/1.39.5.1,2721
toolshed.g2.bx.psu.edu/repos/iuc/scanpy_plot/scanpy_plot/1.7.1+galaxy1,2696
toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy0,2674
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_blastp_wrapper/2.10.1+galaxy2,2663
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_bam_coverage/deeptools_bam_coverage/3.5.1.0.0,2625
toolshed.g2.bx.psu.edu/repos/nml/spades/spades/3.15.5+galaxy0,2624
toolshed.g2.bx.psu.edu/repos/iuc/sra_tools/fastq_dump/3.0.8+galaxy1,2589
toolshed.g2.bx.psu.edu/repos/iuc/samtools_fastx/samtools_fastx/1.15.1+galaxy0,2586
toolshed.g2.bx.psu.edu/repos/iuc/stacks2_ustacks/stacks2_ustacks/2.55+galaxy4,2580
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_point/ggplot2_point/3.4.0+galaxy1,2557
toolshed.g2.bx.psu.edu/repos/iuc/ivar_consensus/ivar_consensus/1.4.2+galaxy0,2536
toolshed.g2.bx.psu.edu/repos/bebatut/cdhit/cd_hit_protein/1.3,2536
toolshed.g2.bx.psu.edu/repos/devteam/fasta_to_tabular/fasta2tab/1.1.1,2527
toolshed.g2.bx.psu.edu/repos/devteam/samtools_stats/samtools_stats/2.0.5,2517
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat/2.0.5,2510
toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy0,2506
toolshed.g2.bx.psu.edu/repos/devteam/picard/picard_AddOrReplaceReadGroups/2.18.2.1,2502
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.15.1+galaxy2,2484
toolshed.g2.bx.psu.edu/repos/iuc/datamash_ops/datamash_ops/1.8+galaxy0,2477
toolshed.g2.bx.psu.edu/repos/iuc/lofreq_call/lofreq_call/2.1.5+galaxy2,2476
toolshed.g2.bx.psu.edu/repos/devteam/bowtie2/bowtie2/2.4.5+galaxy0,2446
toolshed.g2.bx.psu.edu/repos/iuc/pilon/pilon/1.20.1,2446
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_tabular/fastq_to_tabular/1.1.5,2444
toolshed.g2.bx.psu.edu/repos/galaxyp/msconvert/msconvert/3.0.20287.2,2438
toolshed.g2.bx.psu.edu/repos/galaxy-australia/alphafold2/alphafold/2.3.1+galaxy4,2420
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_replace_in_column/1.1.3,2393
toolshed.g2.bx.psu.edu/repos/iuc/mothur_align_seqs/mothur_align_seqs/1.39.5.0,2378
toolshed.g2.bx.psu.edu/repos/lparsons/htseq_count/htseq_count/2.0.5+galaxy0,2347
toolshed.g2.bx.psu.edu/repos/iuc/ivar_consensus/ivar_consensus/1.4.0+galaxy0,2340
toolshed.g2.bx.psu.edu/repos/devteam/fastq_to_fasta/cshl_fastq_to_fasta/1.0.2,2335
toolshed.g2.bx.psu.edu/repos/bgruening/sdf_to_tab/sdf_to_tab/2020.03.4+galaxy0,2335
toolshed.g2.bx.psu.edu/repos/iuc/ncbi_acc_download/ncbi_acc_download/0.2.8+galaxy0,2324
toolshed.g2.bx.psu.edu/repos/devteam/fastq_filter/fastq_filter/1.1.5,2319
toolshed.g2.bx.psu.edu/repos/nml/staramr/staramr_search/0.9.1+galaxy0,2316
toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/1.10.1+galaxy0,2296
ebi_sra_main,2282
toolshed.g2.bx.psu.edu/repos/iuc/deg_annotate/deg_annotate/1.1.0,2280
CONVERTER_interval_to_bed_0,2269
CONVERTER_uncompressed_to_gz,2253
toolshed.g2.bx.psu.edu/repos/rnateam/mafft/rbc_mafft/7.508+galaxy1,2245
toolshed.g2.bx.psu.edu/repos/iuc/ggplot2_heatmap2/ggplot2_heatmap2/3.1.3+galaxy0,2244
toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_sort_header_tool/1.1.1,2238
toolshed.g2.bx.psu.edu/repos/devteam/vcfvcfintersect/vcfvcfintersect/1.0.0_rc3+galaxy0,2236
toolshed.g2.bx.psu.edu/repos/iuc/pear/iuc_pear/0.9.6.2,2216
toolshed.g2.bx.psu.edu/repos/devteam/kraken2tax/Kraken2Tax/1.2+galaxy0,2212
toolshed.g2.bx.psu.edu/repos/iuc/tb_variant_filter/tb_variant_filter/0.4.0+galaxy0,2196
toolshed.g2.bx.psu.edu/repos/leomrtns/nanofilt/nanofilt/0.1.0,2181
toolshed.g2.bx.psu.edu/repos/iuc/maker/maker/2.31.11+galaxy2,2178
toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim/1.3.1+galaxy2,2168
toolshed.g2.bx.psu.edu/repos/devteam/express/express/1.1.1,2153
toolshed.g2.bx.psu.edu/repos/iuc/mothur_make_biom/mothur_make_biom/1.39.5.0,2132
toolshed.g2.bx.psu.edu/repos/iuc/ivar_variants/ivar_variants/1.3.1+galaxy2,2124
toolshed.g2.bx.psu.edu/repos/iuc/ivar_consensus/ivar_consensus/1.3.1+galaxy0,2118
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_makeblastdb/2.14.1+galaxy2,2113
toolshed.g2.bx.psu.edu/repos/iuc/metaphlan2krona/metaphlan2krona/2.6.0.0,2103
toolshed.g2.bx.psu.edu/repos/devteam/fasta_filter_by_length/fasta_filter_by_length/1.2,2084
toolshed.g2.bx.psu.edu/repos/iuc/krakentools_kreport2krona/krakentools_kreport2krona/1.2+galaxy1,2080
toolshed.g2.bx.psu.edu/repos/iuc/samtools_merge/samtools_merge/1.15.1+galaxy0,2075
toolshed.g2.bx.psu.edu/repos/bgruening/gfastats/gfastats/1.3.6+galaxy0,2067
toolshed.g2.bx.psu.edu/repos/devteam/samtools_flagstat/samtools_flagstat/2.0.4,2054
toolshed.g2.bx.psu.edu/repos/iuc/snippy/snippy_core/4.6.0+galaxy0,2043
toolshed.g2.bx.psu.edu/repos/devteam/ncbi_blast_plus/ncbi_tblastn_wrapper/2.14.1+galaxy1,2033
toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_getfastabed/2.30.0+galaxy1,2027
tabular_to_csv,2004
toolshed.g2.bx.psu.edu/repos/iuc/bbtools_bbduk/bbtools_bbduk/39.01+galaxy0,1979
toolshed.g2.bx.psu.edu/repos/iuc/roary/roary/3.13.0+galaxy2,1967
toolshed.g2.bx.psu.edu/repos/iuc/samtools_view/samtools_view/1.9+galaxy3,1966
toolshed.g2.bx.psu.edu/repos/iuc/bandage/bandage_image/0.8.1+galaxy3,1965
toolshed.g2.bx.psu.edu/repos/iuc/column_remove_by_header/column_remove_by_header/1.0,1958
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_compute_matrix/deeptools_compute_matrix/3.5.4+galaxy0,1924
toolshed.g2.bx.psu.edu/repos/iuc/minimap2/minimap2/2.17+galaxy2,1915
toolshed.g2.bx.psu.edu/repos/iuc/fastqe/fastqe/0.2.6+galaxy2,1910
toolshed.g2.bx.psu.edu/repos/iuc/filter_tabular/filter_tabular/3.3.0,1899
toolshed.g2.bx.psu.edu/repos/devteam/fastq_quality_filter/cshl_fastq_quality_filter/1.0.2+galaxy2,1891
toolshed.g2.bx.psu.edu/repos/bgruening/deeptools_plot_heatmap/deeptools_plot_heatmap/3.5.4+galaxy0,1889
toolshed.g2.bx.psu.edu/repos/iuc/edger/edger/3.36.0+galaxy0,1878
toolshed.g2.bx.psu.edu/repos/peterjc/seq_filter_by_id/seq_filter_by_id/0.2.7,1862
toolshed.g2.bx.psu.edu/repos/q2d2/qiime2_core__tools__import/qiime2_core__tools__import/2023.5.0+dist.h193f7cc9.3,1851
